"font-blue-soft href","d-block","font-blue-soft","font-blue","font-blue href","font-blue 2","font-blue href 2"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/sabia-da-praia","sabiá-da-praia","Mimus gilvus","195","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11534","4594","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11534"
"https://www.wikiaves.com.br/wiki/sabia-do-campo","sabiá-do-campo","Mimus saturninus","967","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11535","30867","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11535"
"https://www.wikiaves.com.br/wiki/calhandra-de-tres-rabos","calhandra-de-três-rabos","Mimus triurus","56","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11536","2128","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11536"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/estorninho","estorninho","Sturnus vulgaris","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12066","525","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12066"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/bico-de-lacre","bico-de-lacre","Estrilda astrild","321","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11800","13140","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11800"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/pardal","pardal","Passer domesticus","664","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11801","18082","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11801"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/caminheiro-zumbidor","caminheiro-zumbidor","Anthus chii","382","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11537","7934","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11537"
"https://www.wikiaves.com.br/wiki/caminheiro-de-unha-curta","caminheiro-de-unha-curta","Anthus furcatus","24","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11538","710","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11538"
"https://www.wikiaves.com.br/wiki/caminheiro-de-espora","caminheiro-de-espora","Anthus correndera","69","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11539","1458","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11539"
"https://www.wikiaves.com.br/wiki/caminheiro-dourado","caminheiro-dourado","Anthus nattereri","66","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11540","635","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11540"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/mariquita-do-canada","mariquita-do-canadá","Cardellina canadensis","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11730","25","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11730"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/caminheiro-de-barriga-acanelada","caminheiro-de-barriga-acanelada","Anthus hellmayri","172","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11541","2246","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11541"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/pintassilgo-europeu","pintassilgo-europeu","Carduelis carduelis","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11783","190","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11783"
"https://www.wikiaves.com.br/wiki/pintassilgo-do-nordeste","pintassilgo-do-nordeste","Spinus yarrellii","26","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11784","404","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11784"
"https://www.wikiaves.com.br/wiki/pintassilgo","pintassilgo","Spinus magellanicus","430","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11785","13355","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11785"
"https://www.wikiaves.com.br/wiki/gaturamo-rei","gaturamo-rei","Cyanophonia cyanocephala","256","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11792","4156","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11792"
"https://www.wikiaves.com.br/wiki/gaturamo-bandeira","gaturamo-bandeira","Chlorophonia cyanea","300","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11799","5856","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11799"
"https://www.wikiaves.com.br/wiki/gaturamo-miudo","gaturamo-miúdo","Euphonia plumbea","17","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11786","181","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11786"
"https://www.wikiaves.com.br/wiki/fim-fim","fim-fim","Euphonia chlorotica","1244","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11787","18627","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11787"
"https://www.wikiaves.com.br/wiki/gaturamo-capim","gaturamo-capim","Euphonia finschi","14","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11788","207","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11788"
"https://www.wikiaves.com.br/wiki/gaturamo-verde","gaturamo-verde","Euphonia chrysopasta","105","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11793","1322","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11793"
"https://www.wikiaves.com.br/wiki/gaturamo-de-barriga-branca","gaturamo-de-barriga-branca","Euphonia minuta","18","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11794","379","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11794"
"https://www.wikiaves.com.br/wiki/cais-cais","cais-cais","Euphonia chalybea","314","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11791","3077","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11791"
"https://www.wikiaves.com.br/wiki/gaturamo-verdadeiro","gaturamo-verdadeiro","Euphonia violacea","655","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11789","18071","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11789"
"https://www.wikiaves.com.br/wiki/gaturamo-de-bico-grosso","gaturamo-de-bico-grosso","Euphonia laniirostris","28","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11790","1050","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11790"
"https://www.wikiaves.com.br/wiki/fim-fim-grande","fim-fim-grande","Euphonia xanthogaster","85","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11795","1202","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11795"
"https://www.wikiaves.com.br/wiki/gaturamo-preto","gaturamo-preto","Euphonia cayennensis","37","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11797","520","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11797"
"https://www.wikiaves.com.br/wiki/gaturamo-do-norte","gaturamo-do-norte","Euphonia rufiventris","57","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11796","695","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11796"
"https://www.wikiaves.com.br/wiki/ferro-velho","ferro-velho","Euphonia pectoralis","299","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11798","10747","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11798"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/tico-tico-do-campo","tico-tico-do-campo","Ammodramus humeralis","606","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11630","13027","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11630"
"https://www.wikiaves.com.br/wiki/cigarrinha-do-campo","cigarrinha-do-campo","Ammodramus aurifrons","110","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11631","1831","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11631"
"https://www.wikiaves.com.br/wiki/tico-tico-cantor","tico-tico-cantor","Arremonops conirostris","20","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11687","122","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11687"
"https://www.wikiaves.com.br/wiki/tico-tico-de-bico-preto","tico-tico-de-bico-preto","Arremon taciturnus","293","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11688","2291","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11688"
"https://www.wikiaves.com.br/wiki/tico-tico-do-sao-francisco","tico-tico-do-são-francisco","Arremon franciscanus","64","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11690","442","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11690"
"https://www.wikiaves.com.br/wiki/tico-tico-do-mato","tico-tico-do-mato","Arremon semitorquatus","314","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11689","2214","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11689"
"https://www.wikiaves.com.br/wiki/tico-tico-de-bico-amarelo","tico-tico-de-bico-amarelo","Arremon flavirostris","301","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11691","3471","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11691"
"https://www.wikiaves.com.br/wiki/tico-tico-de-costas-cinza","tico-tico-de-costas-cinza","Arremon polionotus","109","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12067","1033","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12067"
"https://www.wikiaves.com.br/wiki/tico-tico","tico-tico","Zonotrichia capensis","1198","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11629","24989","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11629"
"https://www.wikiaves.com.br/wiki/tico-tico-do-tepui","tico-tico-do-tepui","Atlapetes personatus","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11692","74","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11692"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/triste-pia","triste-pia","Dolichonyx oryzivorus","19","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11781","414","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11781"
"https://www.wikiaves.com.br/wiki/pedro-ceroulo","pedro-ceroulo","Sturnella magna","45","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11780","512","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11780"
"https://www.wikiaves.com.br/wiki/policia-inglesa-do-norte","polícia-inglesa-do-norte","Leistes militaris","85","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11777","2977","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11777"
"https://www.wikiaves.com.br/wiki/policia-inglesa-do-sul","polícia-inglesa-do-sul","Leistes superciliaris","360","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11778","13889","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11778"
"https://www.wikiaves.com.br/wiki/peito-vermelho-grande","peito-vermelho-grande","Leistes defilippii","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11779","61","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11779"
"https://www.wikiaves.com.br/wiki/japu-pardo","japu-pardo","Psarocolius angustifrons","49","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11742","527","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11742"
"https://www.wikiaves.com.br/wiki/japu","japu","Psarocolius decumanus","460","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11744","7948","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11744"
"https://www.wikiaves.com.br/wiki/japu-verde","japu-verde","Psarocolius viridis","74","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11743","1016","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11743"
"https://www.wikiaves.com.br/wiki/japuguacu","japuguaçu","Psarocolius bifasciatus","70","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11745","829","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11745"
"https://www.wikiaves.com.br/wiki/irauna-de-bico-branco","iraúna-de-bico-branco","Cacicus solitarius","232","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11746","2105","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11746"
"https://www.wikiaves.com.br/wiki/tecelao","tecelão","Cacicus chrysopterus","489","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11747","6124","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11747"
"https://www.wikiaves.com.br/wiki/xexeu","xexéu","Cacicus cela","317","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11751","4912","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11751"
"https://www.wikiaves.com.br/wiki/japu-de-rabo-verde","japu-de-rabo-verde","Cacicus latirostris","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11750","29","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11750"
"https://www.wikiaves.com.br/wiki/guaxe","guaxe","Cacicus haemorrhous","745","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11748","11033","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11748"
"https://www.wikiaves.com.br/wiki/japu-de-capacete","japu-de-capacete","Cacicus oseryi","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11749","28","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11749"
"https://www.wikiaves.com.br/wiki/joao-pinto","joão-pinto","Icterus croconotus","104","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11757","2983","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11757"
"https://www.wikiaves.com.br/wiki/corrupiao","corrupião","Icterus jamacaii","339","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11756","9185","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11756"
"https://www.wikiaves.com.br/wiki/encontro","encontro","Icterus pyrrhopterus","646","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11752","13222","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11752"
"https://www.wikiaves.com.br/wiki/rouxinol-do-rio-negro","rouxinol-do-rio-negro","Icterus chrysocephalus","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11753","321","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11753"
"https://www.wikiaves.com.br/wiki/inhapim","inhapim","Icterus cayanensis","73","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11857","820","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11857"
"https://www.wikiaves.com.br/wiki/corrupiao-de-baltimore","corrupião-de-baltimore","Icterus galbula","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11754","66","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11754"
"https://www.wikiaves.com.br/wiki/joao-pinto-amarelo","joão-pinto-amarelo","Icterus nigrogularis","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11755","492","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11755"
"https://www.wikiaves.com.br/wiki/chupim-azeviche","chupim-azeviche","Molothrus rufoaxillaris","172","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11773","2796","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11773"
"https://www.wikiaves.com.br/wiki/irauna-grande","iraúna-grande","Molothrus oryzivorus","110","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11774","4688","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11774"
"https://www.wikiaves.com.br/wiki/chupim","chupim","Molothrus bonariensis","506","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11775","24205","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11775"
"https://www.wikiaves.com.br/wiki/irauna-do-norte","iraúna-do-norte","Quiscalus lugubris","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11776","73","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11776"
"https://www.wikiaves.com.br/wiki/irauna-velada","iraúna-velada","Lampropsar tanagrinus","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11760","59","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11760"
"https://www.wikiaves.com.br/wiki/irataua-grande","iratauá-grande","Gymnomystax mexicanus","23","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11759","940","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11759"
"https://www.wikiaves.com.br/wiki/irauna-da-guiana","iraúna-da-guiana","Macroagelaius imthurni","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11758","39","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11758"
"https://www.wikiaves.com.br/wiki/cardeal-do-banhado","cardeal-do-banhado","Amblyramphus holosericeus","157","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11763","3747","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11763"
"https://www.wikiaves.com.br/wiki/anumara","anumará","Anumara forbesi","34","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11762","397","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11762"
"https://www.wikiaves.com.br/wiki/passaro-preto","pássaro-preto","Gnorimopsar chopi","1025","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11761","9138","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11761"
"https://www.wikiaves.com.br/wiki/asa-de-telha","asa-de-telha","Agelaioides badius","297","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11771","6810","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11771"
"https://www.wikiaves.com.br/wiki/asa-de-telha-palido","asa-de-telha-pálido","Agelaioides fringillarius","114","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11772","2918","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11772"
"https://www.wikiaves.com.br/wiki/sargento","sargento","Agelasticus thilius","49","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11765","1405","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11765"
"https://www.wikiaves.com.br/wiki/carretao","carretão","Agelasticus atroolivaceus","106","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11764","2495","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11764"
"https://www.wikiaves.com.br/wiki/carretao-do-oeste","carretão-do-oeste","Agelasticus cyanopus","27","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12069","1157","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12069"
"https://www.wikiaves.com.br/wiki/garibaldi","garibaldi","Chrysomus ruficapillus","643","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11766","20729","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11766"
"https://www.wikiaves.com.br/wiki/irataua-pequeno","iratauá-pequeno","Chrysomus icterocephalus","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11767","549","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11767"
"https://www.wikiaves.com.br/wiki/veste-amarela","veste-amarela","Xanthopsar flavus","52","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11768","1788","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11768"
"https://www.wikiaves.com.br/wiki/chupim-do-brejo","chupim-do-brejo","Pseudoleistes guirahuro","557","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11769","11432","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11769"
"https://www.wikiaves.com.br/wiki/dragao","dragão","Pseudoleistes virescens","89","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11770","2411","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11770"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/abana-rabo-de-baixada","abana-rabo-de-baixada","Parkesia noveboracensis","8","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11727","87","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11727"
"https://www.wikiaves.com.br/wiki/abana-rabo-da-serra","abana-rabo-da-serra","Parkesia motacilla","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12070","8","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12070"
"https://www.wikiaves.com.br/wiki/mariquita-riscadinha","mariquita-riscadinha","Mniotilta varia","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12071","53","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12071"
"https://www.wikiaves.com.br/wiki/mariquita-do-tenessi","mariquita-do-tenessi","Leiothlypis peregrina","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12072","13","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12072"
"https://www.wikiaves.com.br/wiki/pia-cobra","pia-cobra","Geothlypis aequinoctialis","1147","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11729","12226","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11729"
"https://www.wikiaves.com.br/wiki/mariquita-de-rabo-vermelho","mariquita-de-rabo-vermelho","Setophaga ruticilla","12","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11725","279","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11725"
"https://www.wikiaves.com.br/wiki/mariquita-azul","mariquita-azul","Setophaga cerulea","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11723","20","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11723"
"https://www.wikiaves.com.br/wiki/mariquita","mariquita","Setophaga pitiayumi","742","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11719","11725","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11719"
"https://www.wikiaves.com.br/wiki/mariquita-papo-de-fogo","mariquita-papo-de-fogo","Setophaga fusca","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11722","135","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11722"
"https://www.wikiaves.com.br/wiki/mariquita-amarela","mariquita-amarela","Setophaga petechia","22","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11720","355","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11720"
"https://www.wikiaves.com.br/wiki/mariquita-de-perna-clara","mariquita-de-perna-clara","Setophaga striata","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11721","428","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11721"
"https://www.wikiaves.com.br/wiki/mariquita-de-garganta-preta","mariquita-de-garganta-preta","Setophaga virens","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11724","24","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11724"
"https://www.wikiaves.com.br/wiki/pula-pula-de-sobrancelha","pula-pula-de-sobrancelha","Myiothlypis leucophrys","184","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11738","1102","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11738"
"https://www.wikiaves.com.br/wiki/canario-do-mato","canário-do-mato","Myiothlypis flaveola","1054","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11736","5539","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11736"
"https://www.wikiaves.com.br/wiki/pula-pula-assobiador","pula-pula-assobiador","Myiothlypis leucoblephara","945","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11737","5008","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11737"
"https://www.wikiaves.com.br/wiki/pula-pula-de-cauda-avermelhada","pula-pula-de-cauda-avermelhada","Myiothlypis fulvicauda","42","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11739","112","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11739"
"https://www.wikiaves.com.br/wiki/pula-pula-ribeirinho","pula-pula-ribeirinho","Myiothlypis rivularis","363","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11740","3314","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11740"
"https://www.wikiaves.com.br/wiki/pula-pula-de-duas-fitas","pula-pula-de-duas-fitas","Myiothlypis bivittata","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11733","60","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11733"
"https://www.wikiaves.com.br/wiki/pula-pula-da-guiana","pula-pula-da-guiana","Myiothlypis mesoleuca","68","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11822","177","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11822"
"https://www.wikiaves.com.br/wiki/pula-pula","pula-pula","Basileuterus culicivorus","1156","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11734","13090","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11734"
"https://www.wikiaves.com.br/wiki/mariquita-cinza","mariquita-cinza","Myioborus miniatus","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11731","115","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11731"
"https://www.wikiaves.com.br/wiki/mariquita-de-cabeca-parda","mariquita-de-cabeça-parda","Myioborus castaneocapilla","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11732","57","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11732"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/pipira-olivacea","pipira-olivácea","Mitrospingus oleagineus","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11554","33","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11554"
"https://www.wikiaves.com.br/wiki/pipira-de-bico-vermelho","pipira-de-bico-vermelho","Lamprospiza melanoleuca","69","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11550","708","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11550"
"https://www.wikiaves.com.br/wiki/catirumbava","catirumbava","Orthogonys chloricterus","201","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11555","4224","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11555"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/sanhaco-de-fogo","sanhaço-de-fogo","Piranga flava","145","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11560","7622","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11560"
"https://www.wikiaves.com.br/wiki/sanhaco-montano","sanhaço-montano","Piranga lutea","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11561","16","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11561"
"https://www.wikiaves.com.br/wiki/sanhaco-vermelho","sanhaço-vermelho","Piranga rubra","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11562","454","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11562"
"https://www.wikiaves.com.br/wiki/sanhaco-escarlate","sanhaço-escarlate","Piranga olivacea","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11563","51","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11563"
"https://www.wikiaves.com.br/wiki/sanhaco-de-asa-branca","sanhaço-de-asa-branca","Piranga leucoptera","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11564","29","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11564"
"https://www.wikiaves.com.br/wiki/tie-do-mato-grosso","tiê-do-mato-grosso","Habia rubra","38","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11565","163","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11565"
"https://www.wikiaves.com.br/wiki/tie-de-bando","tiê-de-bando","Habia rubica","680","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11990","4954","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11990"
"https://www.wikiaves.com.br/wiki/rei-do-bosque","rei-do-bosque","Pheucticus aureoventris","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11703","273","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11703"
